track_id,x,z,y,speed,rpm
116,577.115234375,-514.8768310546875,-63.38570785522461,38.25210189819336,14303.0
116,576.80615234375,-515.4417114257812,-63.38429260253906,38.59392166137695,14296.0
116,576.4970092773438,-516.013671875,-63.382354736328125,38.970664978027344,14238.0
116,576.1876220703125,-516.5927734375,-63.3798713684082,39.363311767578125,14210.0
116,575.878173828125,-517.1782836914062,-63.377628326416016,39.69927215576172,14336.0
116,575.569091796875,-517.7698974609375,-63.375797271728516,40.01057434082031,14565.0
116,575.2604370117188,-518.3673095703125,-63.374603271484375,40.31040954589844,14822.0
116,574.952392578125,-518.9706420898438,-63.37411880493164,40.5997200012207,15043.0
116,574.64501953125,-519.5798950195312,-63.37423324584961,40.894996643066406,15146.0
116,574.338623046875,-520.1962280273438,-63.37430191040039,41.24895095825195,15057.0
116,574.0332641601562,-520.8200073242188,-63.3742561340332,41.623104095458984,14870.0
116,573.72900390625,-521.4519653320312,-63.373722076416016,42.04267501831055,14603.0
116,573.4256591796875,-522.0917358398438,-63.3729133605957,42.43944549560547,14400.0
116,573.123291015625,-522.7383422851562,-63.37229537963867,42.7940559387207,14348.0
116,572.8223266601562,-523.391357421875,-63.37236022949219,43.10698318481445,14452.0
116,572.5230712890625,-524.0511474609375,-63.373077392578125,43.4296875,14624.0
116,572.225830078125,-524.7182006835938,-63.374107360839844,43.77650833129883,14777.0
116,571.9302978515625,-525.3929443359375,-63.37510299682617,44.14496612548828,14857.0
116,571.6363525390625,-526.0751953125,-63.37583923339844,44.52466583251953,14847.0
116,571.3443603515625,-526.7650146484375,-63.37656021118164,44.89467239379883,14790.0
116,571.054443359375,-527.4619750976562,-63.377342224121094,45.2466926574707,14745.0
116,570.7666015625,-528.1651611328125,-63.37862014770508,45.54530715942383,14761.0
116,570.4812622070312,-528.87451171875,-63.38048553466797,45.8291015625,14825.0
116,570.1986694335938,-529.5896606445312,-63.38315963745117,46.09414291381836,14460.0
116,569.91943359375,-530.3087158203125,-63.386566162109375,46.24516296386719,13999.0
116,569.6449584960938,-531.0301513671875,-63.389976501464844,46.27592086791992,13711.0
116,569.3754272460938,-531.7545166015625,-63.39335632324219,46.33522033691406,12369.0
116,569.10986328125,-532.478515625,-63.3967170715332,46.23073959350586,11666.0
116,568.8489379882812,-533.2057495117188,-63.400733947753906,46.3184700012207,11394.0
116,568.5909423828125,-533.9375,-63.40507888793945,46.50117874145508,11271.0
116,568.3348999023438,-534.6736450195312,-63.410099029541016,46.7090950012207,11235.0
116,568.0827026367188,-535.4161376953125,-63.41559982299805,46.99726486206055,11219.0
116,567.8331298828125,-536.1641845703125,-63.421871185302734,47.26082229614258,11277.0
116,567.5869750976562,-536.9192504882812,-63.428104400634766,47.59247970581055,11329.0
116,567.3458862304688,-537.682861328125,-63.43323516845703,47.98115158081055,11419.0
116,567.1080322265625,-538.4540405273438,-63.43772888183594,48.360618591308594,11489.0
116,566.87255859375,-539.231689453125,-63.44307327270508,48.691219329833984,11616.0
116,566.6402587890625,-540.0162963867188,-63.44974136352539,49.04917526245117,11739.0
116,566.4117431640625,-540.8096923828125,-63.45650863647461,49.507083892822266,11778.0
116,566.1859130859375,-541.6102294921875,-63.46440124511719,49.86990737915039,11928.0
116,565.9635620117188,-542.4180297851562,-63.47322082519531,50.22576904296875,12154.0
116,565.74609375,-543.2341918945312,-63.48257827758789,50.623409271240234,12347.0
116,565.53369140625,-544.0591430664062,-63.492530822753906,51.05846405029297,12449.0
116,565.3268432617188,-544.8941650390625,-63.502777099609375,51.573184967041016,12461.0
116,565.1229248046875,-545.7387084960938,-63.51346206665039,52.081668853759766,12480.0
116,564.9229125976562,-546.5925903320312,-63.52487564086914,52.57863235473633,12532.0
116,564.7271118164062,-547.4554443359375,-63.5372200012207,53.043983459472656,12634.0
116,564.534912109375,-548.3275146484375,-63.549888610839844,53.53417205810547,12734.0
116,564.3450927734375,-549.2080688476562,-63.563140869140625,54.000640869140625,12843.0
116,564.1591186523438,-550.097412109375,-63.576904296875,54.47394561767578,12960.0
116,563.9769287109375,-550.9954223632812,-63.59117126464844,54.93085479736328,13095.0
116,563.7984008789062,-551.9017944335938,-63.605674743652344,55.380428314208984,13232.0
116,563.6238403320312,-552.8162841796875,-63.62068176269531,55.81040573120117,13382.0
116,563.453125,-553.7381591796875,-63.63689422607422,56.208404541015625,13603.0
116,563.287109375,-554.66796875,-63.654293060302734,56.62810516357422,13805.0
116,563.1256713867188,-555.60595703125,-63.67292404174805,57.05989456176758,13966.0
116,562.9696655273438,-556.552734375,-63.69230270385742,57.53771209716797,14065.0
116,562.8189086914062,-557.5081787109375,-63.713172912597656,57.995792388916016,14145.0
116,562.6744384765625,-558.4725952148438,-63.73571014404297,58.47425842285156,14218.0
116,562.5364379882812,-559.4469604492188,-63.759735107421875,59.0108642578125,14238.0
116,562.40576171875,-560.4317626953125,-63.785194396972656,59.573143005371094,14217.0
116,562.2822265625,-561.42822265625,-63.81140899658203,60.21288299560547,14126.0
116,562.1636962890625,-562.4358520507812,-63.83832550048828,60.84446716308594,14023.0
116,562.05322265625,-563.4549560546875,-63.86581039428711,61.468502044677734,13974.0
116,561.9469604492188,-564.4837036132812,-63.893550872802734,62.02362823486328,13990.0
116,561.8468627929688,-565.5208129882812,-63.922218322753906,62.48738098144531,14101.0
116,561.7515869140625,-566.5657958984375,-63.95133972167969,62.93758010864258,14244.0
116,561.6630859375,-567.6179809570312,-63.981529235839844,63.32511901855469,14453.0
116,561.5789184570312,-568.6771240234375,-64.01255798339844,63.71276092529297,14658.0
