track_id,x,z,y,speed,rpm
470,692.9259033203125,-55.4204216003418,-5.165986061096191,78.84381103515625,12397.0
470,694.2252807617188,-55.430110931396484,-5.190429210662842,77.8965835571289,12164.0
470,695.507568359375,-55.4381103515625,-5.214969158172607,76.8861083984375,12123.0
470,696.7908935546875,-55.44025802612305,-5.237640380859375,76.91536712646484,12141.0
470,698.0645141601562,-55.44239807128906,-5.261134624481201,76.33299255371094,12119.0
470,699.3375854492188,-55.4453239440918,-5.2816925048828125,76.25736236572266,12167.0
470,700.6047973632812,-55.44042205810547,-5.305740833282471,75.9967041015625,12148.0
470,701.8653564453125,-55.43703079223633,-5.328266143798828,75.66000366210938,12085.0
470,703.12451171875,-55.431007385253906,-5.356551647186279,75.51465606689453,12123.0
470,704.3807983398438,-55.42307662963867,-5.3878173828125,75.28583526611328,12140.0
470,705.6353149414062,-55.40522766113281,-5.418776035308838,75.19671630859375,12105.0
470,706.8875122070312,-55.384498596191406,-5.4440765380859375,75.09979248046875,12029.0
470,708.1358642578125,-55.355525970458984,-5.4724555015563965,74.89788055419922,11984.0
470,709.3810424804688,-55.3235969543457,-5.50432014465332,74.68820190429688,11896.0
470,710.6223754882812,-55.289268493652344,-5.536012649536133,74.44738006591797,11770.0
470,711.8578491210938,-55.25096893310547,-5.5661187171936035,74.10786437988281,11681.0
470,713.08740234375,-55.20458221435547,-5.596316337585449,73.7926254272461,11619.0
470,714.3121948242188,-55.156394958496094,-5.625640392303467,73.50347137451172,11614.0
470,715.5322265625,-55.0972900390625,-5.657168388366699,73.23856353759766,11616.0
470,716.7479858398438,-55.03450393676758,-5.691287994384766,73.0020523071289,11631.0
470,717.9603881835938,-54.96915817260742,-5.7242584228515625,72.80696105957031,11638.0
470,719.16943359375,-54.892723083496094,-5.756460189819336,72.6393051147461,11635.0
470,720.3756103515625,-54.81479263305664,-5.789997577667236,72.48446655273438,11650.0
470,721.5797119140625,-54.733734130859375,-5.824835777282715,72.37158203125,11651.0
470,722.7814331054688,-54.641258239746094,-5.859495639801025,72.2804946899414,11656.0
470,723.9816284179688,-54.546913146972656,-5.894809722900391,72.18982696533203,11689.0
470,725.179931640625,-54.44230270385742,-5.931645393371582,72.14569854736328,11700.0
470,726.377685546875,-54.333736419677734,-5.967957019805908,72.13140869140625,11720.0
470,727.5742797851562,-54.21378707885742,-6.0049848556518555,72.10735321044922,11706.0
470,728.7691650390625,-54.09001922607422,-6.043673992156982,72.03654479980469,11634.0
470,729.9615478515625,-53.956031799316406,-6.082396030426025,71.96881866455078,11508.0
470,731.1500854492188,-53.818260192871094,-6.1204071044921875,71.77053833007812,11420.0
470,732.3341064453125,-53.66976547241211,-6.160050392150879,71.57209777832031,11329.0
470,733.514404296875,-53.51814270019531,-6.1992716789245605,71.35832214355469,11319.0
470,734.6898803710938,-53.35517501831055,-6.2386016845703125,71.17041015625,11281.0
470,735.861083984375,-53.18782424926758,-6.277876853942871,70.95308685302734,11291.0
470,737.0275268554688,-53.010154724121094,-6.3180131912231445,70.77082061767578,11257.0
470,738.1883544921875,-52.8181266784668,-6.357926368713379,70.57169342041016,11232.0
470,739.3443603515625,-52.61765670776367,-6.398202896118164,70.36796569824219,11255.0
470,740.4967041015625,-52.41170883178711,-6.440865993499756,70.21873474121094,11269.0
470,741.6446533203125,-52.19194030761719,-6.484044551849365,70.1090087890625,11221.0
470,742.7896118164062,-51.9702033996582,-6.527054309844971,69.9599838256836,11213.0
470,743.9302978515625,-51.73814392089844,-6.570998668670654,69.83743286132812,11161.0
470,745.0653076171875,-51.49110794067383,-6.615067481994629,69.67975616455078,11144.0
470,746.1958618164062,-51.236000061035156,-6.659679889678955,69.51678466796875,11174.0
470,747.3231201171875,-50.974857330322266,-6.706725597381592,69.4184799194336,11189.0
470,748.4461059570312,-50.700035095214844,-6.754635334014893,69.3636245727539,11144.0
470,749.564453125,-50.41478729248047,-6.802431106567383,69.25517272949219,11098.0
470,750.679443359375,-50.12528991699219,-6.850305080413818,69.11598205566406,11095.0
470,751.7889404296875,-49.82093048095703,-6.900120735168457,69.02203369140625,11094.0
470,752.8951416015625,-49.51129150390625,-6.95124626159668,68.92943572998047,11126.0
470,753.9967651367188,-49.18696212768555,-7.000637054443359,68.88943481445312,11144.0
470,755.0957641601562,-48.85616683959961,-7.049965858459473,68.8525161743164,11192.0
470,756.191162109375,-48.513118743896484,-7.0997633934021,68.86366271972656,11232.0
470,757.2847290039062,-48.161434173583984,-7.1495232582092285,68.91908264160156,11268.0
470,758.3759765625,-47.79861068725586,-7.199908256530762,68.99805450439453,11307.0
470,759.4664306640625,-47.42838668823242,-7.250419616699219,69.09869384765625,11374.0
470,760.5547485351562,-47.0452995300293,-7.301462650299072,69.2221908569336,11405.0
470,761.6433715820312,-46.6550178527832,-7.350459098815918,69.35803985595703,11407.0
470,762.7295532226562,-46.25141143798828,-7.399680137634277,69.49417877197266,11358.0
470,763.8125610351562,-45.8352165222168,-7.448225021362305,69.60199737548828,11321.0
470,764.8928833007812,-45.40904998779297,-7.496446132659912,69.67648315429688,11286.0
470,765.9686279296875,-44.97120666503906,-7.545956611633301,69.6915054321289,11239.0
470,767.0407104492188,-44.52516555786133,-7.597599506378174,69.68583679199219,11177.0
470,768.1067504882812,-44.067562103271484,-7.651406288146973,69.6384506225586,11091.0
470,769.1634521484375,-43.594024658203125,-7.702674865722656,69.47997283935547,10998.0
470,770.2132568359375,-43.1108283996582,-7.756366729736328,69.33536529541016,10897.0
470,771.2542114257812,-42.61809539794922,-7.810102939605713,69.10624694824219,10849.0
