track_id,x,z,y,speed,rpm,orientation,rotation_x,rotation_z,rotation_y
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
1224,138.04576110839844,464.0552978515625,88.40782928466797,18.39291000366211,4907.0,0.12243648618459702,-0.0006971770199015737,0.010389703325927258,0.9924216866493225
