track_id,x,z,y,speed,rpm,orientation,rotation_x,rotation_z,rotation_y
470,593.7893676757812,-52.20293426513672,-4.270700454711914,25.933149337768555,7080.0,0.7150918841362,0.01656002178788185,0.0029829354025423527,-0.6988281011581421
470,594.2241821289062,-52.212989807128906,-4.269960403442383,26.069168090820312,7084.0,0.7151128053665161,0.01642431877553463,0.0027810195460915565,-0.6988107562065125
470,594.6611328125,-52.223079681396484,-4.269370079040527,26.198820114135742,7078.0,0.7151256799697876,0.016260934993624687,0.0025062737986445427,-0.6988021731376648
470,595.0999755859375,-52.23320388793945,-4.268989562988281,26.31825065612793,7066.0,0.7151272892951965,0.01608564890921116,0.0021528685465455055,-0.6988059282302856
470,595.5406494140625,-52.243343353271484,-4.268798828125,26.42929458618164,7044.0,0.7151363492012024,0.01583270914852619,0.001779688522219658,-0.6988034248352051
470,595.98291015625,-52.25350570678711,-4.2687859535217285,26.528549194335938,7013.0,0.7151389122009277,0.015530923381447792,0.0013604327104985714,-0.6988086700439453
470,596.4265747070312,-52.26363754272461,-4.26890754699707,26.613340377807617,6978.0,0.7151476144790649,0.015110023319721222,0.001004775520414114,-0.6988093256950378
470,596.8713989257812,-52.273704528808594,-4.269104957580566,26.683086395263672,6941.0,0.7151520848274231,0.01456776075065136,0.0007829535752534866,-0.6988167762756348
470,597.3171997070312,-52.283836364746094,-4.269421577453613,26.7408447265625,6895.0,0.7151488065719604,0.014024438336491585,0.0005222680047154427,-0.6988311409950256
470,597.7637939453125,-52.2940788269043,-4.269775867462158,26.78544807434082,7015.0,0.7151516079902649,0.013524234294891357,0.00019943341612815857,-0.6988385319709778
470,598.2106323242188,-52.304351806640625,-4.270214557647705,26.807971954345703,6970.0,0.715147852897644,0.013048999942839146,-0.0002385503612458706,-0.6988515853881836
470,598.6575317382812,-52.31470489501953,-4.270635604858398,26.8159122467041,6884.0,0.7151602506637573,0.01257627084851265,-0.0007802201434969902,-0.6988469362258911
470,599.1043701171875,-52.32499313354492,-4.270912170410156,26.81548500061035,6791.0,0.7151616215705872,0.012020918540656567,-0.001360108144581318,-0.6988544464111328
470,599.5510864257812,-52.33531951904297,-4.271084785461426,26.81122589111328,6699.0,0.715172290802002,0.011448242701590061,-0.002021556720137596,-0.6988517642021179
470,599.9977416992188,-52.34556579589844,-4.271197319030762,26.805822372436523,6611.0,0.7151784300804138,0.010802986100316048,-0.002660174388438463,-0.6988535523414612
470,600.4442138671875,-52.35578536987305,-4.271308898925781,26.800048828125,6526.0,0.7151892185211182,0.01011933758854866,-0.003283318830654025,-0.6988498568534851
470,600.890625,-52.365989685058594,-4.271351337432861,26.793920516967773,6443.0,0.7151964902877808,0.009484004229307175,-0.003925667144358158,-0.6988481283187866
470,601.3369140625,-52.37619400024414,-4.271307468414307,26.78728485107422,6405.0,0.7152069211006165,0.008916262537240982,-0.004535437095910311,-0.6988412141799927
470,601.7831420898438,-52.386375427246094,-4.2712578773498535,26.78014373779297,6380.0,0.7152147889137268,0.008395110256969929,-0.005131447687745094,-0.6988354325294495
470,602.229248046875,-52.396507263183594,-4.271335124969482,26.772722244262695,6363.0,0.7152230739593506,0.007889725267887115,-0.0056303427554667,-0.698829174041748
470,602.67529296875,-52.40663146972656,-4.2715044021606445,26.765108108520508,6354.0,0.7152261137962341,0.00741823622956872,-0.0060722315683960915,-0.6988275647163391
470,603.1212768554688,-52.41674041748047,-4.2717509269714355,26.75738525390625,6098.0,0.7152307033538818,0.006950573995709419,-0.006415032781660557,-0.6988246440887451
470,603.5673828125,-52.426883697509766,-4.271928787231445,26.766395568847656,5679.0,0.7152305841445923,0.006563873961567879,-0.006714038085192442,-0.6988256573677063
470,604.01416015625,-52.43708419799805,-4.272075653076172,26.79884910583496,5186.0,0.7152326107025146,0.006305623333901167,-0.006954526994377375,-0.6988233327865601
470,604.4620971679688,-52.44725036621094,-4.27203893661499,26.85860824584961,5007.0,0.7152425050735474,0.006145618390291929,-0.006940196268260479,-0.698815107345581
470,604.9116821289062,-52.457454681396484,-4.2718915939331055,26.951473236083984,4918.0,0.715239942073822,0.00616527209058404,-0.006746843922883272,-0.6988193392753601
470,605.3624267578125,-52.46769714355469,-4.271883010864258,27.01201057434082,4909.0,0.7152357697486877,0.006281303707510233,-0.006472651846706867,-0.6988248825073242
470,605.8140258789062,-52.47801971435547,-4.272040367126465,27.065221786499023,4925.0,0.715225100517273,0.00652916869148612,-0.006196300033479929,-0.6988360285758972
470,606.2666015625,-52.48839569091797,-4.272396564483643,27.114736557006836,4949.0,0.7152172923088074,0.006898838095366955,-0.005873745772987604,-0.6988435983657837
470,606.7200317382812,-52.49884033203125,-4.2728376388549805,27.1666316986084,4970.0,0.7151994109153748,0.007451414130628109,-0.005608405917882919,-0.6988581418991089
470,607.1744384765625,-52.50933837890625,-4.273281097412109,27.220720291137695,4992.0,0.7152052521705627,0.008039594627916813,-0.0053161513060331345,-0.6988480687141418
470,607.6297607421875,-52.51980209350586,-4.273748397827148,27.275177001953125,5016.0,0.7152148485183716,0.008607014082372189,-0.004979873076081276,-0.6988340616226196
