track_id,x,z,y,speed,rpm
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2000.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2001.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2002.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2004.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2005.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2006.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2008.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2010.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2011.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2012.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2013.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2014.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2014.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2015.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2015.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2016.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2016.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2017.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2017.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2018.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2019.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2021.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2022.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2023.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2024.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2025.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2026.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2028.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2029.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2031.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2032.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2033.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2035.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2036.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2037.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2038.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2039.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2040.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2040.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2041.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2041.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2042.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2043.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2043.0
363,-355.2038879394531,710.641845703125,-8.778393745422363,0.0,2043.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2044.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2045.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2045.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2046.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2046.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2047.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2048.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2049.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2050.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2051.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2052.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2054.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2055.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2056.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2057.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2058.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2059.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2061.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2062.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2063.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2064.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2064.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2065.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2066.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2067.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2067.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2069.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2069.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2068.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2069.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2069.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2070.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2070.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2070.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2070.0
363,-355.2038879394531,710.641845703125,-8.778392791748047,0.0,2070.0
