track_id,x,z,y
119,-225.2657165527344,-9.682744026184082,9.083252906799316
119,-225.6707000732422,-9.821430206298828,9.06533432006836
119,-226.0779571533203,-9.9608736038208,9.0472993850708
119,-226.48736572265625,-10.101155281066896,9.029095649719238
119,-226.89886474609372,-10.242228507995604,9.010689735412598
119,-227.31234741210935,-10.384062767028809,8.992115020751953
119,-227.727783203125,-10.526591300964355,8.973271369934082
119,-228.14505004882807,-10.669663429260254,8.954121589660645
119,-228.56402587890625,-10.813234329223633,8.934646606445312
119,-228.9844665527344,-10.957242012023926,8.914795875549316
119,-229.4061584472656,-11.1016845703125,8.894662857055664
119,-229.8288116455078,-11.246504783630373,8.874276161193848
119,-230.2522125244141,-11.39154052734375,8.853586196899414
119,-230.6759796142578,-11.536746978759766,8.832606315612793
119,-231.0998992919922,-11.68206787109375,8.811396598815918
119,-231.52392578125,-11.827338218688965,8.790061950683594
119,-231.947998046875,-11.97261905670166,8.768669128417969
119,-232.37210083007807,-12.117864608764648,8.74719524383545
119,-232.7961883544922,-12.263131141662598,8.725686073303223
119,-233.22027587890625,-12.408398628234863,8.704176902770996
119,-233.64437866210935,-12.553686141967772,8.682774543762207
119,-234.0684967041016,-12.69899082183838,8.661518096923828
119,-234.4926605224609,-12.844307899475098,8.640369415283203
119,-234.91693115234372,-12.98965835571289,8.619422912597656
119,-235.3415069580078,-13.135125160217283,8.598710060119629
119,-235.7667388916016,-13.280843734741213,8.578339576721191
119,-236.1929168701172,-13.427000999450684,8.5582857131958
119,-236.6204071044922,-13.573607444763184,8.538287162780762
119,-237.0488739013672,-13.72054958343506,8.518275260925293
119,-237.4781951904297,-13.867782592773438,8.498270034790039
119,-237.90843200683597,-14.01531219482422,8.478343963623047
119,-238.3395538330078,-14.163127899169922,8.458430290222168
119,-238.77154541015625,-14.311267852783203,8.438369750976562
119,-239.20440673828125,-14.459701538085938,8.418081283569336
119,-239.63818359375,-14.608479499816896,8.397537231445312
119,-240.07298278808597,-14.757614135742188,8.376750946044922
119,-240.50880432128903,-14.907058715820312,8.355692863464355
119,-240.9457244873047,-15.05686378479004,8.334393501281738
119,-241.38380432128903,-15.20701026916504,8.31297779083252
119,-241.82308959960935,-15.35759162902832,8.291411399841309
119,-242.2635803222656,-15.508586883544922,8.269632339477539
119,-242.70526123046875,-15.660070419311523,8.24763298034668
119,-243.1482086181641,-15.812026977539062,8.225356101989746
119,-243.5924835205078,-15.964441299438477,8.202851295471191
119,-244.03810119628903,-16.117341995239258,8.180188179016113
119,-244.4850616455078,-16.270811080932617,8.157403945922852
119,-244.9334716796875,-16.42459487915039,8.13449478149414
119,-245.3832855224609,-16.578899383544922,8.111433029174805
119,-245.8345184326172,-16.733722686767578,8.088237762451172
119,-246.2872467041016,-16.889114379882812,8.064971923828125
119,-246.74148559570312,-17.04515838623047,8.041579246520996
119,-247.19729614257807,-17.201650619506836,8.017870903015137
119,-247.65463256835935,-17.358678817749023,7.993847846984863
119,-248.11361694335935,-17.516281127929688,7.969629764556885
119,-248.5742950439453,-17.674348831176758,7.94538402557373
119,-249.0365753173828,-17.833175659179688,7.921116352081299
119,-249.50035095214844,-17.992605209350586,7.896551609039307
119,-249.96575927734372,-18.152576446533203,7.871657848358154
119,-250.43284606933597,-18.313127517700195,7.846516132354736
119,-250.90179443359372,-18.47416114807129,7.821190357208252
119,-251.3725433349609,-18.635955810546875,7.795801162719727
119,-251.84510803222656,-18.798433303833008,7.770391941070557
119,-252.3195037841797,-18.96149635314941,7.7449188232421875
119,-252.79571533203125,-19.12516975402832,7.719364166259766
119,-253.2736968994141,-19.28940963745117,7.693613529205322
119,-253.7534637451172,-19.45442771911621,7.667755603790283
119,-254.23507690429688,-19.620132446289062,7.641779899597168
119,-254.71859741210935,-19.78635597229004,7.615584850311279
119,-255.20399475097656,-19.95315170288086,7.589231967926025
119,-255.6912384033203,-20.120683670043945,7.562788963317871
119,-256.18035888671875,-20.2889404296875,7.536306381225586
119,-256.6713256835937,-20.45783424377441,7.509731769561768
119,-257.16412353515625,-20.62734603881836,7.483046054840088
119,-257.6588134765625,-20.79746627807617,7.456354141235352
119,-258.155517578125,-20.96825408935547,7.429810047149658
119,-258.65411376953125,-21.13977432250977,7.403441905975342
119,-259.1546936035156,-21.31202507019043,7.377291679382324
119,-259.6572570800781,-21.484973907470703,7.351448059082031
119,-260.1617736816406,-21.6585636138916,7.325967311859131
119,-260.66827392578125,-21.83279228210449,7.30092716217041
119,-261.1766662597656,-22.007732391357425,7.276242256164551
119,-261.6869812011719,-22.18337059020996,7.251825332641602
119,-262.19921875,-22.35968589782715,7.227746963500977
119,-262.7133483886719,-22.53666877746582,7.204108715057373
119,-263.2293701171875,-22.71423721313477,7.180777072906494
119,-263.7471618652344,-22.89238548278809,7.157583236694336
119,-264.2667236328125,-23.071163177490234,7.1344757080078125
119,-264.7880859375,-23.250598907470703,7.111472129821777
119,-265.3112487792969,-23.430679321289062,7.088614463806152
119,-265.8362731933594,-23.61137008666992,7.065903186798096
119,-266.36309814453125,-23.79268264770508,7.043431282043457
119,-266.8917236328125,-23.974592208862305,7.02113676071167
119,-267.42218017578125,-24.157045364379883,6.998741149902344
119,-267.95440673828125,-24.340106964111328,6.976291179656982
119,-268.488525390625,-24.523853302001957,6.953858375549316
119,-269.0244445800781,-24.70828056335449,6.931393146514893
119,-269.5621337890625,-24.893253326416016,6.908792972564697
119,-270.1015319824219,-25.07876968383789,6.886131763458252
119,-270.6427001953125,-25.26484489440918,6.863342761993408
119,-271.1855163574219,-25.451566696166992,6.8402628898620605
119,-271.73004150390625,-25.638916015625,6.816994667053223
119,-272.2763977050781,-25.82696533203125,6.793739318847656
119,-272.8245544433594,-26.015655517578125,6.7704010009765625
119,-273.3743896484375,-26.204933166503903,6.746919631958008
119,-273.9259338378906,-26.394777297973636,6.723298072814941
119,-274.4790344238281,-26.585115432739254,6.699436664581299
119,-275.03350830078125,-26.77594757080078,6.67525577545166
119,-275.5892028808594,-26.96717643737793,6.6507768630981445
119,-276.14556884765625,-27.15858268737793,6.625970363616943
119,-276.7022399902344,-27.350040435791016,6.600949287414551
119,-277.2590026855469,-27.541481018066406,6.575706481933594
119,-277.8157653808594,-27.7329158782959,6.550357341766357
119,-278.3724975585937,-27.924331665039062,6.525050640106201
119,-278.9291076660156,-28.11566734313965,6.500074863433838
119,-279.48553466796875,-28.306989669799805,6.475570201873779
119,-280.04180908203125,-28.49830436706543,6.451446533203125
119,-280.5978698730469,-28.68962860107422,6.427839756011963
119,-281.1536865234375,-28.880922317504883,6.404789447784424
119,-281.70928955078125,-29.072206497192383,6.382294654846191
119,-282.2646789550781,-29.26346778869629,6.360275745391846
119,-282.81982421875,-29.45468139648437,6.338774681091309
119,-283.3747253417969,-29.645824432373047,6.317721366882324
119,-283.9294738769531,-29.836889266967773,6.297216892242432
119,-284.4840087890625,-30.027851104736328,6.277276515960693
119,-285.03839111328125,-30.21872901916504,6.257870674133301
119,-285.5925598144531,-30.409502029418945,6.238950729370117
119,-286.146484375,-30.60016822814941,6.220582008361816
119,-286.7001037597656,-30.79068946838379,6.202751636505127
119,-287.25347900390625,-30.98107147216797,6.185399532318115
119,-287.8065795898437,-31.17130851745605,6.168638706207275
119,-288.3594055175781,-31.361404418945312,6.152385711669922
119,-288.9119567871094,-31.551410675048828,6.136514186859131
119,-289.4642333984375,-31.741352081298828,6.120873928070068
119,-290.01617431640625,-31.93117904663086,6.105523109436035
119,-290.5677490234375,-32.120853424072266,6.090554237365723
119,-291.1189880371094,-32.31043243408203,6.076022624969482
119,-291.6699523925781,-32.49998474121094,6.061938285827637
119,-292.2206115722656,-32.68952560424805,6.048177719116211
119,-292.7709655761719,-32.878997802734375,6.034641742706299
119,-293.3208923339844,-33.068302154541016,6.021150588989258
119,-293.8704528808594,-33.2574348449707,6.007795333862305
119,-294.41961669921875,-33.4464225769043,5.994532108306885
119,-294.96844482421875,-33.63533401489258,5.981449604034424
119,-295.5169677734375,-33.82412338256836,5.968381881713867
119,-296.06524658203125,-34.012786865234375,5.955320358276367
119,-296.6132507324219,-34.20135498046875,5.942209243774414
119,-297.16094970703125,-34.389793395996094,5.929131984710693
119,-297.70831298828125,-34.57810592651367,5.916186332702637
119,-298.2553405761719,-34.76631164550781,5.903405666351318
119,-298.8020324707031,-34.95441436767578,5.890906810760498
119,-299.34844970703125,-35.14244842529297,5.878658294677734
119,-299.89459228515625,-35.33039474487305,5.8667755126953125
119,-300.4403991699219,-35.51826095581055,5.855169773101807
119,-300.9859313964844,-35.706050872802734,5.843899250030518
119,-301.53106689453125,-35.893795013427734,5.832901954650879
119,-302.0758056640625,-36.081451416015625,5.822201251983643
119,-302.6202697753906,-36.26897811889648,5.811893463134766
119,-303.1643981933594,-36.45639801025391,5.80199670791626
119,-303.70819091796875,-36.64373016357422,5.792417526245117
119,-304.2516784667969,-36.83102416992188,5.782995223999023
119,-304.7948303222656,-37.01825714111328,5.773864269256592
119,-305.33758544921875,-37.20535659790039,5.765097618103027
119,-305.8800048828125,-37.39234924316406,5.756611347198486
119,-306.4220886230469,-37.57920837402344,5.748452663421631
119,-306.9638061523437,-37.76595306396485,5.74059534072876
119,-307.5052185058594,-37.95252227783203,5.732925891876221
119,-308.0462951660156,-38.138946533203125,5.72538948059082
119,-308.5870361328125,-38.32526397705078,5.718053817749023
119,-309.1274108886719,-38.51143646240234,5.710941791534424
119,-309.66748046875,-38.69746398925781,5.704091548919678
119,-310.20721435546875,-38.88345336914063,5.697474479675293
119,-310.7466125488281,-39.06937026977539,5.691017150878906
119,-311.28570556640625,-39.25520324707031,5.684628963470459
119,-311.824462890625,-39.44094467163086,5.6783447265625
119,-312.36279296875,-39.62662506103516,5.672224998474121
119,-312.9007873535156,-39.81221771240234,5.666182994842529
119,-313.4384155273437,-39.99771499633789,5.660295486450195
119,-313.9757385253906,-40.183101654052734,5.65462589263916
119,-314.51275634765625,-40.36840057373047,5.649142742156982
119,-315.04949951171875,-40.55358505249024,5.643851280212402
119,-315.5859069824219,-40.73873901367188,5.638809680938721
119,-316.1219177246094,-40.92377853393555,5.63400411605835
119,-316.6575622558594,-41.10868835449219,5.629377841949463
119,-317.19287109375,-41.29347229003906,5.625139236450195
119,-317.7278137207031,-41.4781379699707,5.621350288391113
119,-318.262451171875,-41.66267776489258,5.617880344390869
119,-318.7967529296875,-41.84717559814453,5.614773273468018
119,-319.3307189941406,-42.03157043457031,5.611907005310059
119,-319.8642883300781,-42.2158088684082,5.609370708465576
119,-320.3974914550781,-42.39994430541992,5.607281684875488
119,-320.93035888671875,-42.58391571044922,5.605764389038086
119,-321.4628601074219,-42.767879486083984,5.604760646820068
119,-321.9950561523437,-42.95180892944336,5.604222774505615
119,-322.52691650390625,-43.13566207885742,5.603812217712402
119,-323.0583801269531,-43.31936264038086,5.603631496429443
119,-323.58941650390625,-43.50289535522461,5.603582382202148
119,-324.1199951171875,-43.68638610839844,5.603719711303711
119,-324.65020751953125,-43.869815826416016,5.6040544509887695
119,-325.1801147460937,-44.053165435791016,5.604590892791748
119,-325.709716796875,-44.23632049560547,5.605160713195801
119,-326.2390441894531,-44.41930389404297,5.605747222900391
119,-326.7680053710937,-44.602176666259766,5.606471538543701
119,-327.2965393066406,-44.784942626953125,5.607417106628418
119,-327.8246459960937,-44.96767807006836,5.608465194702148
119,-328.3524169921875,-45.150333404541016,5.609772682189941
119,-328.8798217773437,-45.3328971862793,5.611380577087402
119,-329.4068603515625,-45.51538848876953,5.613126277923584
119,-329.9335632324219,-45.697853088378906,5.614957332611084
119,-330.4598693847656,-45.880252838134766,5.616933822631836
119,-330.9857482910156,-46.06254577636719,5.619123458862305
119,-331.5112609863281,-46.24475860595703,5.621509075164795
119,-332.0363464355469,-46.42687225341797,5.624052047729492
119,-332.5611572265625,-46.60884094238281,5.626810073852539
119,-333.0856018066406,-46.79066467285156,5.629764080047607
119,-333.6096496582031,-46.97238159179688,5.6329345703125
119,-334.13336181640625,-47.15399932861328,5.6362738609313965
119,-334.6567077636719,-47.33552551269531,5.639818668365479
119,-335.1797180175781,-47.5169792175293,5.643710613250732
119,-335.70233154296875,-47.6983642578125,5.64792537689209
119,-336.2245788574219,-47.87965393066406,5.652387619018555
119,-336.7464904785156,-48.06087493896485,5.657050132751465
119,-337.2679443359375,-48.24212265014648,5.661888599395752
119,-337.7889404296875,-48.42332458496094,5.666881561279297
119,-338.3095703125,-48.60443115234375,5.6719970703125
119,-338.829833984375,-48.78544616699219,5.677192687988281
119,-339.3497314453125,-48.96637344360352,5.682324409484863
119,-339.8692932128906,-49.147159576416016,5.687367916107178
119,-340.3885498046875,-49.32779693603516,5.692305564880371
119,-340.9074401855469,-49.508262634277344,5.697235107421875
119,-341.4259948730469,-49.6886100769043,5.702085494995117
119,-341.9441223144531,-49.869178771972656,5.706800937652588
119,-342.46173095703125,-50.04998779296875,5.711426734924316
119,-342.9788818359375,-50.23105239868164,5.716070652008057
119,-343.4954833984375,-50.4124755859375,5.720751762390137
119,-344.0115661621094,-50.59438705444336,5.72560977935791
119,-344.5269775390625,-50.77693557739258,5.730655193328857
119,-345.04168701171875,-50.960205078125,5.735808849334717
119,-345.5556030273437,-51.14433670043945,5.741050720214844
119,-346.0685729980469,-51.32944107055664,5.746364593505859
119,-346.5805358886719,-51.51569366455078,5.751853942871094
119,-347.0914001464844,-51.703269958496094,5.757463455200195
119,-347.6009521484375,-51.89219665527344,5.763097763061523
119,-348.1091613769531,-52.08250045776367,5.768708229064941
119,-348.61578369140625,-52.27427673339844,5.774272918701172
119,-349.12042236328125,-52.46756362915039,5.77978515625
119,-349.62255859375,-52.662353515625,5.7852888107299805
119,-350.1216125488281,-52.85851287841797,5.790844440460205
119,-350.6169128417969,-53.05612564086914,5.7964630126953125
119,-351.1080627441406,-53.2551155090332,5.802319049835205
119,-351.5946960449219,-53.45549774169922,5.808741569519043
119,-352.0769958496094,-53.65728378295898,5.815417766571045
119,-352.5550231933594,-53.860443115234375,5.822212219238281
119,-353.0287475585937,-54.06501388549805,5.82909631729126
119,-353.4979248046875,-54.27134704589844,5.836124420166016
119,-353.96246337890625,-54.479103088378906,5.843470096588135
119,-354.4227294921875,-54.68813705444336,5.851082801818848
119,-354.8793334960937,-54.89815521240234,5.858482837677002
119,-355.3324890136719,-55.10903549194336,5.865470886230469
119,-355.7818298339844,-55.32094192504883,5.872154235839844
119,-356.2273864746094,-55.533729553222656,5.878726482391357
119,-356.6695251464844,-55.747291564941406,5.885068416595459
119,-357.108642578125,-55.9614372253418,5.891147136688232
119,-357.5450134277344,-56.17613983154297,5.896857261657715
119,-357.9786682128906,-56.39158630371094,5.90217399597168
119,-358.40966796875,-56.60795593261719,5.90714168548584
119,-358.8383178710937,-56.82532501220703,5.9118733406066895
119,-359.2649230957031,-57.04362106323242,5.916437149047852
119,-359.6900634765625,-57.2629508972168,5.920783996582031
119,-360.1141662597656,-57.483184814453125,5.924930095672607
119,-360.5374755859375,-57.70417785644531,5.928836822509766
119,-360.9599914550781,-57.9259147644043,5.9325385093688965
119,-361.3817443847656,-58.1483039855957,5.935975074768066
119,-361.80279541015625,-58.37125778198242,5.939176559448242
119,-362.2231750488281,-58.59469985961914,5.94224214553833
119,-362.64300537109375,-58.81851577758789,5.945265293121338
119,-363.0624084472656,-59.04254531860352,5.94837760925293
119,-363.4814147949219,-59.26675033569336,5.951504230499268
119,-363.9000244140625,-59.49106979370117,5.954659938812256
119,-364.318359375,-59.7154655456543,5.957931995391846
119,-364.736328125,-59.93986511230469,5.9615478515625
119,-365.1540222167969,-60.16420364379883,5.965658187866211
119,-365.5713806152344,-60.38835906982422,5.97037410736084
119,-365.988525390625,-60.61234664916992,5.975654602050781
119,-366.40533447265625,-60.83616638183594,5.981387615203857
119,-366.8218078613281,-61.059837341308594,5.987470626831055
119,-367.2378540039063,-61.28343200683594,5.993782997131348
119,-367.6535339355469,-61.50685119628906,6.000444412231445
119,-368.0688781738281,-61.73012924194336,6.007529258728027
119,-368.4838562011719,-61.953243255615234,6.014862060546875
119,-368.8983459472656,-62.17678451538086,6.022269248962402
119,-369.3123168945313,-62.40068435668945,6.029532909393311
119,-369.7257690429688,-62.62493133544922,6.036646366119385
119,-370.138671875,-62.849609375,6.043699741363525
119,-370.5509033203125,-63.07490921020508,6.050737380981445
119,-370.9623718261719,-63.30096435546875,6.057744979858398
119,-371.37310791015625,-63.52775955200195,6.064600467681885
119,-371.7830505371094,-63.755279541015625,6.071200370788574
119,-372.1920776367188,-63.98374938964844,6.077658176422119
119,-372.6001281738281,-64.21338653564453,6.084064960479736
119,-373.007080078125,-64.44425201416016,6.090337753295898
119,-373.4129638671875,-64.6762466430664,6.096351623535156
119,-373.8176879882813,-64.90955352783203,6.102034091949463
119,-374.22113037109375,-65.14447021484375,6.107513427734375
119,-374.62310791015625,-65.3812026977539,6.112897872924805
119,-375.0235900878906,-65.61976623535156,6.118163585662842
119,-375.4226379394531,-65.86019134521484,6.123174667358398
119,-375.8200378417969,-66.10264587402344,6.127938270568848
119,-376.2156677246094,-66.3472900390625,6.132516384124756
119,-376.6094665527344,-66.59428405761719,6.1369805335998535
119,-377.0013122558594,-66.84367370605469,6.141329288482666
119,-377.3912658691406,-67.09529876708984,6.145601749420166
119,-377.7792053222656,-67.34944915771484,6.149858951568604
119,-378.1650695800781,-67.60614776611328,6.154134273529053
119,-378.5487976074219,-67.86538696289062,6.158446788787842
119,-378.9303894042969,-68.1270980834961,6.162663459777832
119,-379.3097839355469,-68.39131164550781,6.166760444641113
119,-379.6869201660156,-68.65814971923828,6.170716285705566
119,-380.0615234375,-68.92781066894531,6.174630641937256
119,-380.4336853027344,-69.2002182006836,6.178491115570068
119,-380.8034057617188,-69.47529602050781,6.182300567626953
119,-381.1707458496094,-69.75298309326172,6.185966491699219
119,-381.5356750488281,-70.03321838378906,6.189323425292969
119,-381.8981018066406,-70.31603240966797,6.1922807693481445
119,-382.2579650878906,-70.60151672363281,6.194875240325928
119,-382.61517333984375,-70.88968658447266,6.197134971618652
119,-382.9696044921875,-71.18059539794922,6.199161052703857
119,-383.3213195800781,-71.47413635253906,6.200869560241699
119,-383.67034912109375,-71.77030181884766,6.202120304107666
119,-384.0166015625,-72.06916046142578,6.202982902526856
119,-384.35986328125,-72.37085723876953,6.203515529632568
119,-384.70013427734375,-72.67529296875,6.203742980957031
119,-385.0373840332031,-72.98245239257812,6.203657150268555
119,-385.37158203125,-73.29231262207031,6.203236103057861
119,-385.7027282714844,-73.60484313964844,6.202507019042969
119,-386.0306396484375,-73.9201431274414,6.201597213745117
119,-386.3552856445313,-74.23822021484375,6.200560569763184
119,-386.6767272949219,-74.55892944335938,6.199308395385742
119,-386.9948425292969,-74.88229370117188,6.197765827178955
119,-387.3097839355469,-75.20812225341797,6.195897579193115
119,-387.6214294433594,-75.53646850585938,6.193763732910156
119,-387.9296875,-75.86735534667969,6.191420078277588
119,-388.2345886230469,-76.20073699951172,6.188799381256104
119,-388.5361022949219,-76.53656005859375,6.185843467712402
119,-388.8342590332031,-76.87476348876953,6.182496070861816
119,-389.12896728515625,-77.21544647216797,6.178894996643066
119,-389.4201049804688,-77.55856323242188,6.175053119659424
119,-389.7076416015625,-77.90410614013672,6.170957565307617
119,-389.99163818359375,-78.25196838378906,6.16660213470459
119,-390.2722778320313,-78.60195922851562,6.161844730377197
119,-390.5496520996094,-78.95392608642578,6.1566596031188965
119,-390.823486328125,-79.30805969238281,6.151164531707764
119,-391.09381103515625,-79.66429138183594,6.145315647125244
119,-391.360595703125,-80.0226058959961,6.139068126678467
119,-391.62396240234375,-80.38292694091797,6.132350444793701
119,-391.8836669921875,-80.74535369873047,6.125308990478516
119,-392.1396179199219,-81.10993194580078,6.118048667907715
119,-392.3918151855469,-81.47665405273438,6.110620021820068
119,-392.6403198242188,-81.84537506103516,6.10294246673584
119,-392.8853149414063,-82.21601104736328,6.094870567321777
119,-393.126708984375,-82.5885238647461,6.08643102645874
119,-393.3645324707031,-82.96281433105469,6.077554702758789
119,-393.59857177734375,-83.33898162841797,6.068397998809815
119,-393.8287658691406,-83.71702575683594,6.059010028839111
119,-394.0553283691406,-84.09685516357422,6.0493597984313965
119,-394.2784729003906,-84.47828674316406,6.039294719696045
119,-394.4983520507813,-84.86122131347656,6.0287275314331055
119,-394.7148742675781,-85.2457275390625,6.017727851867676
119,-394.927978515625,-85.63175964355469,6.006303310394287
119,-395.1379699707031,-86.01920318603516,5.994467258453369
119,-395.3450012207031,-86.40791320800781,5.982208728790283
119,-395.5491333007813,-86.79788208007812,5.969546318054199
119,-395.7506103515625,-87.18899536132812,5.956474304199219
119,-395.9494934082031,-87.58113098144531,5.942981243133545
119,-396.14593505859375,-87.97428131103516,5.929091930389404
119,-396.33978271484375,-88.36851501464844,5.914933681488037
119,-396.5310974121094,-88.76382446289062,5.900585174560547
119,-396.7201232910156,-89.1600570678711,5.88597583770752
119,-396.9074096679688,-89.55692291259766,5.870913028717041
119,-397.0933227539063,-89.95426940917969,5.855408668518066
119,-397.2778930664063,-90.35210418701172,5.839677333831787
119,-397.4612426757813,-90.75028228759766,5.823828220367432
119,-397.6437683105469,-91.148681640625,5.807862281799316
119,-397.8254699707031,-91.54735565185548,5.791670322418213
119,-398.006591796875,-91.94615173339844,5.775049686431885
119,-398.1872253417969,-92.34500885009766,5.758141040802002
119,-398.3673706054688,-92.74388122558594,5.74103307723999
119,-398.5471801757813,-93.14273071289062,5.72390604019165
119,-398.7267761230469,-93.54155731201172,5.706660747528076
119,-398.9061279296875,-93.94036865234376,5.689389228820801
119,-399.085205078125,-94.33912658691406,5.671743392944336
119,-399.26409912109375,-94.73776245117188,5.653624534606934
119,-399.4430847167969,-95.13600158691406,5.6346635818481445
119,-399.6222229003906,-95.53385925292967,5.614974021911621
119,-399.8010559082031,-95.9317626953125,5.595415592193604
119,-399.9798583984375,-96.3294448852539,5.575491905212402
119,-400.1587524414063,-96.72698974609376,5.555140495300293
119,-400.3377075195313,-97.12445068359376,5.534817218780518
119,-400.516845703125,-97.521728515625,5.514405250549316
119,-400.6969299316406,-97.91861724853516,5.492856979370117
119,-400.8778076171875,-98.31497955322266,5.470284461975098
119,-401.0589294433594,-98.7108383178711,5.447310447692871
119,-401.2402038574219,-99.10618591308594,5.424554824829102
119,-401.4212951660156,-99.50127410888672,5.401535987854004
119,-401.6022033691406,-99.8960952758789,5.377954006195068
119,-401.7833251953125,-100.29064178466795,5.3535685539245605
119,-401.9645080566406,-100.68513488769533,5.328727722167969
119,-402.1455383300781,-101.07959747314452,5.303860664367676
119,-402.3266296386719,-101.4739990234375,5.278952121734619
119,-402.5079650878906,-101.86827087402344,5.253923416137695
119,-402.6897583007813,-102.26224517822266,5.228529453277588
119,-402.8718566894531,-102.6558837890625,5.203002452850342
119,-403.0540161132813,-103.04912567138672,5.1776123046875
119,-403.2361145019531,-103.44196319580078,5.152404308319092
119,-403.4181213378906,-103.8344268798828,5.127526760101318
119,-403.6002502441406,-104.22649383544922,5.102683067321777
119,-403.7826843261719,-104.61819458007812,5.077770709991455
119,-403.96527099609375,-105.0095672607422,5.052591323852539
119,-404.1478271484375,-105.40077209472656,5.027113437652588
119,-404.3294982910156,-105.79232788085938,5.001518726348877
119,-404.510498046875,-106.18411254882812,4.975802421569824
119,-404.6912536621094,-106.57589721679688,4.950228691101074
119,-404.8719482421875,-106.9675064086914,4.924273014068604
119,-405.0518493652344,-107.35929107666016,4.897880554199219
119,-405.2309875488281,-107.75115203857422,4.871250629425049
119,-405.4089965820313,-108.1432876586914,4.844569206237793
119,-405.5856018066406,-108.53575134277344,4.818020820617676
119,-405.761474609375,-108.92843627929688,4.790528297424316
119,-405.9360656738281,-109.32154846191406,4.762171745300293
119,-406.1095886230469,-109.71484375,4.732902526855469
119,-406.2817687988281,-110.10845184326172,4.702718734741211
119,-406.4510803222656,-110.5031509399414,4.672255516052246
119,-406.6171569824219,-110.89916229248048,4.641841888427734
119,-406.7808837890625,-111.29622650146484,4.611103057861328
119,-406.9430847167969,-111.69386291503906,4.579822063446045
119,-407.1033935546875,-112.09211730957033,4.54832124710083
119,-407.2614440917969,-112.49120330810548,4.516767501831055
119,-407.417236328125,-112.8910140991211,4.485339164733887
119,-407.5711975097656,-113.29133605957033,4.454039096832275
119,-407.723876953125,-113.69197845458984,4.422861576080322
119,-407.8760070800781,-114.09275817871094,4.391491889953613
119,-408.0271606445313,-114.49381256103516,4.360286712646484
119,-408.177734375,-114.89507293701172,4.328910827636719
119,-408.3276062011719,-115.2966079711914,4.297280788421631
119,-408.4767761230469,-115.69843292236328,4.265289306640625
119,-408.6250915527344,-116.10055541992188,4.232879638671875
119,-408.91900634765625,-116.90567779541016,4.16710376739502
119,-409.2090148925781,-117.7120590209961,4.100508213043213
119,-409.6356201171875,-118.9244384765625,3.9998278617858887
119,-409.9140930175781,-119.73453521728516,3.9324235916137695
119,-410.1868896484375,-120.5462646484375,3.864813804626465
119,-410.4533081054688,-121.35965728759766,3.796842098236084
